CustomerID,Recency,Frequency,Monetary,Cluster,Segment,RecencyWeight,CLV_Estimated,CLV_Display
13598.0,47,1,180.17,1,Medium Value,0.8791786819488183,158.4,158.4
13599.0,1,21,5153.67,1,Medium Value,0.9972640235968593,107930.96,107930.96
13600.0,312,1,219.52,0,Low Value,0.4253705870180728,93.38,93.38
13601.0,45,2,693.32,1,Medium Value,0.8840093219278197,1225.8,1225.8
13602.0,65,1,428.89,1,Medium Value,0.8368736365274363,358.93,358.93
13603.0,26,1,164.34,1,Medium Value,0.9312450015998506,153.04,153.04
13606.0,29,3,280.54,1,Medium Value,0.9236223021681012,777.34,777.34
13607.0,40,1,678.01,1,Medium Value,0.8962023619688662,607.63,607.63
13610.0,12,7,1131.88,1,Medium Value,0.9676578525183944,7666.91,7666.91
13611.0,89,3,1171.8,1,Medium Value,0.7836164373369505,2754.73,2754.73
13614.0,24,4,1610.46,1,Medium Value,0.9363617195405107,6031.89,6031.89
13615.0,319,1,417.69,0,Low Value,0.4172905226591405,174.3,174.3
13617.0,40,3,544.18,1,Medium Value,0.8962023619688662,1463.09,1463.09
13618.0,174,1,177.34,0,Low Value,0.6208210959780326,110.1,110.1
13621.0,117,1,213.85,1,Medium Value,0.7257512561813818,155.2,155.2
13623.0,31,5,747.78,1,Medium Value,0.9185751983563217,3434.46,3434.46
13626.0,253,1,257.23,0,Low Value,0.49999824781728935,128.61,128.61
13627.0,59,5,1638.47,1,Medium Value,0.850744155354546,6969.59,6969.59
13629.0,23,11,7792.36,1,Medium Value,0.9389306115378647,80481.34,80481.34
13630.0,5,7,2031.78,1,Medium Value,0.9863947691297537,14028.96,14028.96
13631.0,100,11,3070.42,1,Medium Value,0.7603529065620016,25680.63,25680.63
13632.0,25,5,2121.27,1,Medium Value,0.9337998559710435,9904.21,9904.21
13634.0,33,5,1575.16,1,Medium Value,0.9135556742779756,7194.98,7194.98
13635.0,68,1,1071.03,1,Medium Value,0.8300234132428609,888.98,888.98
13636.0,37,5,949.12,1,Medium Value,0.903598763310926,4288.12,4288.12
13637.0,52,3,810.5,1,Medium Value,0.8672172530047058,2108.64,2108.64
13638.0,16,1,122.64,1,Medium Value,0.9571112779029973,117.38,117.38
13639.0,74,1,1033.34,1,Medium Value,0.8164907250570349,843.71,843.71
13642.0,216,1,354.8,0,Low Value,0.5533410050111381,196.33,196.33
13643.0,31,3,519.44,1,Medium Value,0.9185751983563217,1431.43,1431.43
13644.0,16,4,2624.26,1,Medium Value,0.9571112779029973,10046.84,10046.84
13645.0,120,1,252.1,1,Medium Value,0.7198106243620636,181.46,181.46
13647.0,10,4,1678.12,1,Medium Value,0.97297464056654,6531.07,6531.07
13649.0,257,2,346.6,0,Low Value,0.4945487298761609,342.82,342.82
13650.0,17,6,1836.34,1,Medium Value,0.9544926440314748,10516.64,10516.64
13651.0,35,2,94.2,1,Medium Value,0.908563579224513,171.17,171.17
13652.0,46,3,1095.08,1,Medium Value,0.8815906932828687,2896.24,2896.24
13654.0,43,6,2707.33,1,Medium Value,0.8888665038181365,14438.73,14438.73
13655.0,114,2,932.97,1,Medium Value,0.7317409163217867,1365.38,1365.38
13656.0,165,2,379.65,0,Low Value,0.6363193019587483,483.16,483.16
13657.0,11,2,382.14,1,Medium Value,0.9703126049090957,741.59,741.59
13658.0,10,5,2639.17,1,Medium Value,0.97297464056654,12839.23,12839.23
13659.0,206,2,1573.2,0,Low Value,0.568710613761671,1789.39,1789.39
13662.0,86,3,897.76,1,Medium Value,0.7900836616098771,2127.92,2127.92
13663.0,179,1,189.47,0,Low Value,0.6123746816381321,116.03,116.03
13666.0,60,3,84.65,1,Medium Value,0.8484165394203861,215.46,215.46
13667.0,149,1,305.02,0,Low Value,0.6648331459983474,202.79,202.79
13668.0,3,21,6363.59,1,Medium Value,0.9918145070108791,132541.52,132541.52
13669.0,51,2,218.55,1,Medium Value,0.8695964483676948,380.1,380.1
13670.0,75,1,349.7,1,Medium Value,0.8142568256998955,284.75,284.75
13672.0,301,2,186.39,0,Low Value,0.4383850986434665,163.42,163.42
13673.0,19,2,396.92,1,Medium Value,0.9492768502479139,753.57,753.57
13675.0,151,2,486.8200000000001,0,Low Value,0.6612001870523703,643.77,643.77
13678.0,152,1,232.6,0,Low Value,0.6593911589428427,153.37,153.37
13680.0,1,4,3722.42,1,Medium Value,0.9972640235968593,14848.94,14848.94
13681.0,18,4,827.83,1,Medium Value,0.9518811746804333,3151.98,3151.98
13682.0,187,1,59.5,0,Low Value,0.599098791478109,35.65,35.65
13684.0,286,1,67.23,0,Low Value,0.4567762364225301,30.71,30.71
13685.0,3,7,3119.44,1,Medium Value,0.9918145070108791,21657.34,21657.34
13686.0,183,1,72.0,0,Low Value,0.6057003646203266,43.61,43.61
13689.0,63,1,910.0,1,Medium Value,0.8414718317851063,765.74,765.74
13690.0,59,1,172.25,1,Medium Value,0.850744155354546,146.54,146.54
13692.0,25,3,1488.32,1,Medium Value,0.9337998559710435,4169.38,4169.38
13694.0,4,50,65039.62,2,High Value,0.9891009259234047,3216537.42,482132.81240000005
13695.0,31,15,2504.13,1,Medium Value,0.9185751983563217,34503.48,34503.48
13697.0,39,1,151.3,1,Medium Value,0.8986610774712485,135.97,135.97
13699.0,155,1,308.58000000000004,0,Low Value,0.6539937172342278,201.81,201.81
13700.0,26,10,2265.12,1,Medium Value,0.9312450015998506,21093.82,21093.82
13703.0,318,1,99.5,0,Low Value,0.41843535190820125,41.63,41.63
13704.0,5,9,2308.06,1,Medium Value,0.9863947691297537,20489.92,20489.92
13705.0,8,3,711.86,1,Medium Value,0.9783206416625366,2089.28,2089.28
13706.0,303,1,330.79,0,Low Value,0.43598955763368685,144.22,144.22
13707.0,267,2,806.41,0,Low Value,0.48118337269389655,776.06,776.06
13708.0,271,1,296.88,0,Low Value,0.47593891947047984,141.3,141.3
13709.0,4,13,6328.05,1,Medium Value,0.9891009259234047,81368.04,81368.04
13710.0,32,1,180.48,1,Medium Value,0.9160619982891085,165.33,165.33
13711.0,219,2,252.06,0,Low Value,0.5488116360940264,276.67,276.67
13712.0,247,1,228.84,0,Low Value,0.5082853234367927,116.32,116.32
13715.0,281,5,1079.34,0,Low Value,0.4630764991034176,2499.08,2499.08
13716.0,269,1,138.28,0,Low Value,0.47855396191766536,66.17,66.17
13717.0,32,6,1445.01,1,Medium Value,0.9160619982891085,7942.31,7942.31
13718.0,246,2,306.55,0,Low Value,0.5096797953299731,312.48,312.48
13719.0,15,5,1041.68,1,Medium Value,0.9597370959507373,4998.69,4998.69
13720.0,117,4,799.9,1,Medium Value,0.7257512561813818,2322.11,2322.11
13721.0,36,1,524.14,1,Medium Value,0.9060777707110016,474.91,474.91
13722.0,132,3,2375.41,1,Medium Value,0.696530402990119,4963.64,4963.64
13723.0,217,1,199.85,0,Low Value,0.5518270770785375,110.28,110.28
13725.0,50,8,1980.56,1,Medium Value,0.8719821710115417,13816.1,13816.1
13726.0,39,2,1079.66,1,Medium Value,0.8986610774712485,1940.5,1940.5
13727.0,29,2,333.48,1,Medium Value,0.9236223021681012,616.02,616.02
13728.0,37,6,1016.14,1,Medium Value,0.903598763310926,5509.1,5509.1
13730.0,136,2,752.6,1,Medium Value,0.688938866531329,1036.99,1036.99
13731.0,219,2,610.59,0,Low Value,0.5488116360940264,670.2,670.2
13732.0,28,1,491.86,1,Medium Value,0.9261562437967505,455.54,455.54
13735.0,25,4,2885.24,1,Medium Value,0.9337998559710435,10776.95,10776.95
13736.0,5,2,731.9,1,Medium Value,0.9863947691297537,1443.88,1443.88
13737.0,200,1,339.6,0,Low Value,0.578136542517284,196.34,196.34
13739.0,18,1,216.9,1,Medium Value,0.9518811746804333,206.46,206.46
13740.0,241,1,350.75,0,Low Value,0.5167097507822733,181.24,181.24
13741.0,72,3,668.4300000000001,1,Medium Value,0.8209769265766185,1646.3,1646.3
13742.0,17,12,3131.02,1,Medium Value,0.9544926440314748,35862.43,35862.43
13743.0,3,7,1341.6,1,Medium Value,0.9918145070108791,9314.33,9314.33
13744.0,95,2,1156.36,1,Medium Value,0.7708403677290611,1782.74,1782.74
13745.0,162,1,300.04,0,Low Value,0.6415708758651667,192.5,192.5
13747.0,374,1,79.6,0,Low Value,0.35891936195053065,28.57,28.57
13748.0,96,5,948.25,1,Medium Value,0.7687313666723661,3644.75,3644.75
13750.0,54,5,1647.26,1,Medium Value,0.8624783727362166,7103.63,7103.63
13751.0,288,1,296.25,0,Low Value,0.4542801976428615,134.58,134.58
13752.0,124,6,1186.28,1,Medium Value,0.7119653550460211,5067.54,5067.54
13753.0,288,1,741.26,0,Low Value,0.4542801976428615,336.74,336.74
13754.0,152,2,282.6,0,Low Value,0.6593911589428427,372.69,372.69
13755.0,4,9,2161.35,1,Medium Value,0.9891009259234047,19240.14,19240.14
13756.0,2,14,5189.52,1,Medium Value,0.9945355327605971,72256.27,72256.27
13758.0,12,7,3190.55,1,Medium Value,0.9676578525183944,21611.53,21611.53
13759.0,33,2,659.4100000000001,1,Medium Value,0.9135556742779756,1204.82,1204.82
13760.0,54,2,286.79,1,Medium Value,0.8624783727362166,494.7,494.7
13761.0,50,2,1070.65,1,Medium Value,0.8719821710115417,1867.18,1867.18
13762.0,219,1,306.72,0,Low Value,0.5488116360940264,168.33,168.33
13763.0,63,1,1714.96,1,Medium Value,0.8414718317851063,1443.09,1443.09
13764.0,71,3,1521.76,1,Medium Value,0.8232292624129552,3758.27,3758.27
13767.0,2,37,17220.36,1,Medium Value,0.9945355327605971,633671.62,482132.81240000005
13769.0,2,10,2796.51,1,Medium Value,0.9945355327605971,27812.29,27812.29
13771.0,64,4,2634.45,1,Medium Value,0.8391695847094347,8843.0,8843.0
13772.0,34,3,1132.13,1,Medium Value,0.9110562075101958,3094.3,3094.3
13774.0,82,1,345.0,1,Medium Value,0.7987897300493081,275.58,275.58
13777.0,1,33,25977.16,1,Medium Value,0.9972640235968593,854900.87,482132.81240000005
13778.0,103,1,178.7,1,Medium Value,0.7541290431760806,134.76,134.76
13780.0,7,2,360.01,1,Medium Value,0.9810046472287257,706.34,706.34
13781.0,251,1,127.84,0,Low Value,0.502745484044609,64.27,64.27
13782.0,13,6,912.0,1,Medium Value,0.9650103634675903,5280.54,5280.54
13784.0,10,11,2462.79,1,Medium Value,0.97297464056654,26358.55,26358.55
13786.0,367,1,230.4,0,Low Value,0.36586917601711116,84.3,84.3
13787.0,76,2,309.04,1,Medium Value,0.8120290382386844,501.9,501.9
13790.0,4,1,348.79999999999995,1,Medium Value,0.9891009259234047,345.0,345.0
13791.0,128,2,1516.0,1,Medium Value,0.7042055919014051,2135.15,2135.15
13792.0,66,2,195.55,1,Medium Value,0.8345839700054867,326.41,326.41
13798.0,1,57,37153.85,2,High Value,0.9972640235968593,2111975.28,482132.81240000005
13799.0,117,2,688.86,1,Medium Value,0.7257512561813818,999.88,999.88
13800.0,310,1,558.32,0,Low Value,0.4277077821818432,238.8,238.8
13801.0,67,1,324.8,1,Medium Value,0.8323005679571122,270.33,270.33
13802.0,139,3,4599.42,1,Medium Value,0.6832995622694039,9428.35,9428.35
13803.0,255,1,277.07,0,Low Value,0.497266023772333,137.78,137.78
13804.0,31,7,2635.79,1,Medium Value,0.9185751983563217,16948.2,16948.2
13805.0,52,2,924.6,1,Medium Value,0.8672172530047058,1603.66,1603.66
13806.0,64,1,256.38,1,Medium Value,0.8391695847094347,215.15,215.15
13807.0,367,1,112.6,0,Low Value,0.36586917601711116,41.2,41.2
13808.0,6,5,1747.66,1,Medium Value,0.9836960163172332,8595.83,8595.83
13809.0,305,1,155.05,0,Low Value,0.4336071069792758,67.23,67.23
13810.0,29,3,1499.01,1,Medium Value,0.9236223021681012,4153.56,4153.56
13811.0,184,3,814.5,0,Low Value,0.6040431827153517,1475.98,1475.98
13812.0,42,3,539.0,1,Medium Value,0.8913050935220118,1441.24,1441.24
13813.0,40,4,1366.86,1,Medium Value,0.8962023619688662,4899.93,4899.93
13814.0,92,2,1579.12,1,Medium Value,0.777202150482969,2454.59,2454.59
13815.0,22,4,4027.36,1,Medium Value,0.9415065512454748,15167.14,15167.14
13816.0,24,2,571.6700000000001,1,Medium Value,0.9363617195405107,1070.58,1070.58
13817.0,29,2,382.98,1,Medium Value,0.9236223021681012,707.46,707.46
13819.0,302,3,1140.35,0,Low Value,0.43718568735808944,1495.63,1495.63
13821.0,145,2,385.64,0,Low Value,0.6721590573557219,518.42,518.42
13822.0,6,2,632.0,1,Medium Value,0.9836960163172332,1243.39,1243.39
13823.0,19,2,957.66,1,Medium Value,0.9492768502479139,1818.17,1818.17
13824.0,33,5,1698.94,1,Medium Value,0.9135556742779756,7760.38,7760.38
13826.0,176,1,189.5,0,Low Value,0.6174286394375305,117.0,117.0
13827.0,58,3,412.05,1,Medium Value,0.8530781570623032,1054.53,1054.53
13828.0,22,1,209.49,1,Medium Value,0.9415065512454748,197.24,197.24
13831.0,16,6,2202.99,1,Medium Value,0.9571112779029973,12651.04,12651.04
13832.0,19,1,52.2,1,Medium Value,0.9492768502479139,49.55,49.55
13833.0,159,1,384.8,0,Low Value,0.6468657912644641,248.91,248.91
13835.0,25,4,834.57,1,Medium Value,0.9337998559710435,3117.29,3117.29
13837.0,212,2,271.24,0,Low Value,0.5594383651946845,303.48,303.48
13838.0,6,4,691.73,1,Medium Value,0.9836960163172332,2721.81,2721.81
13841.0,253,1,85.0,0,Low Value,0.49999824781728935,42.5,42.5
13842.0,59,9,3385.62,1,Medium Value,0.850744155354546,25922.67,25922.67
13844.0,11,1,361.62,1,Medium Value,0.9703126049090957,350.88,350.88
13845.0,65,1,312.98,1,Medium Value,0.8368736365274363,261.92,261.92
13846.0,25,3,865.0600000000001,1,Medium Value,0.9337998559710435,2423.38,2423.38
13848.0,92,3,1255.0,1,Medium Value,0.777202150482969,2926.17,2926.17
13849.0,52,2,1537.95,1,Medium Value,0.8672172530047058,2667.47,2667.47
13850.0,129,1,1595.48,1,Medium Value,0.7022789020190031,1120.47,1120.47
13851.0,96,3,2651.46,1,Medium Value,0.7687313666723661,6114.78,6114.78
13853.0,57,1,1090.14,1,Medium Value,0.8554185620629159,932.53,932.53
13854.0,9,25,8109.519999999999,1,Medium Value,0.9756439794722424,197800.11,197800.11
13856.0,169,3,388.5,0,Low Value,0.6293840107503325,733.55,733.55
13858.0,57,1,216.17,1,Medium Value,0.8554185620629159,184.92,184.92
13859.0,326,1,201.16,0,Low Value,0.40936394197312076,82.35,82.35
13860.0,1,5,1245.9,1,Medium Value,0.9972640235968593,6212.46,6212.46
13862.0,18,8,2209.36,1,Medium Value,0.9518811746804333,16824.39,16824.39
13863.0,248,1,305.78,0,Low Value,0.5068946667858069,155.0,155.0
13865.0,58,4,501.56,1,Medium Value,0.8530781570623032,1711.48,1711.48
13866.0,74,1,145.67,1,Medium Value,0.8164907250570349,118.94,118.94
13867.0,31,3,1015.29,1,Medium Value,0.9185751983563217,2797.86,2797.86
13868.0,7,2,3192.54,1,Medium Value,0.9810046472287257,6263.79,6263.79
13869.0,123,4,3104.9500000000003,1,Medium Value,0.7139186195428532,8866.73,8866.73
13870.0,2,8,2770.94,1,Medium Value,0.9945355327605971,22046.39,22046.39
13871.0,23,13,6403.25,1,Medium Value,0.9389306115378647,78158.7,78158.7
13873.0,120,3,389.6,1,Medium Value,0.7198106243620636,841.31,841.31
13874.0,358,1,540.45,0,Low Value,0.37500275071140365,202.67,202.67
13875.0,54,5,1786.79,1,Medium Value,0.8624783727362166,7705.34,7705.34
13876.0,64,1,122.7,1,Medium Value,0.8391695847094347,102.97,102.97
13877.0,86,1,117.24,1,Medium Value,0.7900836616098771,92.63,92.63
13878.0,55,1,1281.53,1,Medium Value,0.8601186522601911,1102.27,1102.27
13880.0,21,13,3219.77,1,Medium Value,0.9440895579986105,39516.77,39516.77
13881.0,4,20,17159.52,1,Medium Value,0.9891009259234047,339449.94,339449.94
13882.0,3,5,1191.13,1,Medium Value,0.9918145070108791,5906.9,5906.9
13883.0,11,5,2674.48,1,Medium Value,0.9703126049090957,12975.41,12975.41
13884.0,7,5,787.6,1,Medium Value,0.9810046472287257,3863.2,3863.2
13885.0,189,2,506.8,0,Low Value,0.595825035758911,603.93,603.93
13886.0,71,1,243.56,1,Medium Value,0.8232292624129552,200.51,200.51
13887.0,204,1,349.55,0,Low Value,0.5718353895140014,199.89,199.89
13888.0,120,2,605.63,1,Medium Value,0.7198106243620636,871.88,871.88
13889.0,93,1,416.9,1,Medium Value,0.7750757437387774,323.13,323.13
13890.0,1,10,1883.81,1,Medium Value,0.9972640235968593,18786.56,18786.56
13892.0,27,4,632.97,1,Medium Value,0.9286971372499306,2351.35,2351.35
13893.0,298,1,821.1,0,Low Value,0.4420031120180599,362.93,362.93
13894.0,24,3,564.62,1,Medium Value,0.9363617195405107,1586.07,1586.07
13895.0,28,4,2593.07,1,Medium Value,0.9261562437967505,9606.35,9606.35
13897.0,50,1,311.16,1,Medium Value,0.8719821710115417,271.33,271.33
13898.0,326,1,155.93,0,Low Value,0.40936394197312076,63.83,63.83
13899.0,16,2,388.52,1,Medium Value,0.9571112779029973,743.71,743.71
13900.0,183,3,740.95,0,Low Value,0.6057003646203266,1346.38,1346.38
13901.0,72,5,2867.2000000000003,1,Medium Value,0.8209769265766185,11769.53,11769.53
13904.0,37,2,332.64,1,Medium Value,0.903598763310926,601.15,601.15
13908.0,80,4,2369.55,1,Medium Value,0.8031786735985745,7612.69,7612.69
13911.0,57,9,2580.91,1,Medium Value,0.8554185620629159,19869.82,19869.82
13914.0,12,2,626.45,1,Medium Value,0.9676578525183944,1212.38,1212.38
13917.0,50,2,272.04,1,Medium Value,0.8719821710115417,474.43,474.43
13918.0,50,2,1212.84,1,Medium Value,0.8719821710115417,2115.15,2115.15
13919.0,59,2,384.81,1,Medium Value,0.850744155354546,654.75,654.75
13922.0,352,1,172.25,0,Low Value,0.38121812479767997,65.66,65.66
13923.0,54,1,351.13,1,Medium Value,0.8624783727362166,302.84,302.84
13924.0,2,6,1838.85,1,Medium Value,0.9945355327605971,10972.81,10972.81
13925.0,93,4,678.25,1,Medium Value,0.7750757437387774,2102.78,2102.78
13926.0,23,1,223.85,1,Medium Value,0.9389306115378647,210.18,210.18
13927.0,75,1,348.99,1,Medium Value,0.8142568256998955,284.17,284.17
13928.0,11,4,464.57,1,Medium Value,0.9703126049090957,1803.11,1803.11
13929.0,169,2,842.65,0,Low Value,0.6293840107503325,1060.7,1060.7
13930.0,58,2,337.34,1,Medium Value,0.8530781570623032,575.55,575.55
13931.0,96,2,1237.53,1,Medium Value,0.7687313666723661,1902.66,1902.66
13932.0,295,1,307.4,0,Low Value,0.44565098503163114,136.99,136.99
13933.0,109,2,608.79,1,Medium Value,0.7418337355614374,903.24,903.24
13934.0,264,1,922.1,0,Low Value,0.4851546022895776,447.36,447.36
13936.0,180,1,376.58,0,Low Value,0.6106992389592893,229.98,229.98
13937.0,169,1,158.85,0,Low Value,0.6293840107503325,99.98,99.98
13938.0,35,1,71.66,1,Medium Value,0.908563579224513,65.11,65.11
13939.0,23,3,568.55,1,Medium Value,0.9389306115378647,1601.49,1601.49
13940.0,17,4,839.14,1,Medium Value,0.9544926440314748,3203.81,3203.81
13941.0,22,5,5112.96,1,Medium Value,0.9415065512454748,24069.43,24069.43
13946.0,79,3,561.57,1,Medium Value,0.805382180239219,1356.84,1356.84
13947.0,65,1,90.6,1,Medium Value,0.8368736365274363,75.82,75.82
13948.0,361,1,102.0,0,Low Value,0.3719331683245544,37.94,37.94
13949.0,3,6,2427.32,1,Medium Value,0.9918145070108791,14444.71,14444.71
13950.0,11,4,745.0600000000001,1,Medium Value,0.9703126049090957,2891.76,2891.76
13951.0,176,3,674.45,0,Low Value,0.6174286394375305,1249.27,1249.27
13952.0,218,2,3251.071,0,Low Value,0.5503172912170365,3578.24,3578.24
13953.0,7,7,3515.68,1,Medium Value,0.9810046472287257,24142.29,24142.29
13954.0,2,2,439.92,1,Medium Value,0.9945355327605971,875.03,875.03
13955.0,154,2,322.96,0,Low Value,0.6557879375568477,423.59,423.59
13956.0,5,5,1026.42,1,Medium Value,0.9863947691297537,5062.28,5062.28
13959.0,79,3,598.2,1,Medium Value,0.805382180239219,1445.34,1445.34
13960.0,21,2,230.22,1,Medium Value,0.9440895579986105,434.7,434.7
13962.0,22,2,169.54999999999998,1,Medium Value,0.9415065512454748,319.26,319.26
13963.0,308,4,664.54,0,Low Value,0.43005781904506396,1143.16,1143.16
13967.0,146,1,80.7,0,Low Value,0.6703200460356393,54.09,54.09
13969.0,7,18,9053.94,1,Medium Value,0.9810046472287257,159875.23,159875.23
13971.0,19,8,2758.26,1,Medium Value,0.9492768502479139,20946.82,20946.82
13972.0,71,2,190.25,1,Medium Value,0.8232292624129552,313.24,313.24
13973.0,287,1,264.7,0,Low Value,0.4555265074181627,120.58,120.58
13974.0,49,1,413.59,1,Medium Value,0.8743744388437276,361.63,361.63
13975.0,31,6,2526.28,1,Medium Value,0.9185751983563217,13923.47,13923.47
13976.0,207,1,357.98,0,Low Value,0.5671546349422034,203.03,203.03
13978.0,15,2,196.79,1,Medium Value,0.9597370959507373,377.73,377.73
13979.0,73,1,869.87,1,Medium Value,0.8187307530779818,712.19,712.19
13980.0,60,1,200.14,1,Medium Value,0.8484165394203861,169.8,169.8
13982.0,39,4,1871.81,1,Medium Value,0.8986610774712485,6728.49,6728.49
13983.0,30,12,2603.43,1,Medium Value,0.9210952933439548,28776.09,28776.09
13984.0,27,5,920.51,1,Medium Value,0.9286971372499306,4274.38,4274.38
13985.0,4,15,7060.13,1,Medium Value,0.9891009259234047,104747.72,104747.72
13986.0,17,1,320.46,1,Medium Value,0.9544926440314748,305.88,305.88
13988.0,20,6,4147.96,1,Medium Value,0.9466796511855877,23560.74,23560.74
13989.0,66,2,1266.08,1,Medium Value,0.8345839700054867,2113.3,2113.3
13990.0,213,1,311.3,0,Low Value,0.5579077550285001,173.68,173.68
13991.0,12,6,855.97,1,Medium Value,0.9676578525183944,4969.72,4969.72
13992.0,30,1,76.8,1,Medium Value,0.9210952933439548,70.74,70.74
13993.0,43,9,3466.36,1,Medium Value,0.8888665038181365,27730.18,27730.18
13994.0,4,6,2313.14,1,Medium Value,0.9891009259234047,13727.57,13727.57
13995.0,15,5,1393.69,1,Medium Value,0.9597370959507373,6687.88,6687.88
13999.0,10,12,3901.81,1,Medium Value,0.97297464056654,45556.35,45556.35
14000.0,211,1,635.66,0,Low Value,0.5609731745630839,356.59,356.59
14001.0,46,3,2043.08,1,Medium Value,0.8815906932828687,5403.48,5403.48
14002.0,134,2,529.73,1,Medium Value,0.6927242354217314,733.91,733.91
14004.0,43,7,4582.64,1,Medium Value,0.8888665038181365,28513.49,28513.49
14005.0,10,5,2874.72,1,Medium Value,0.97297464056654,13985.15,13985.15
14006.0,116,3,962.19,1,Medium Value,0.7277423420568156,2100.68,2100.68
14009.0,198,2,695.61,0,Low Value,0.581313108957015,808.73,808.73
14012.0,278,1,328.8,0,Low Value,0.466898291797559,153.52,153.52
14013.0,110,3,473.02,1,Medium Value,0.7398040959658876,1049.83,1049.83
14014.0,77,1,505.18,1,Medium Value,0.8098073459513984,409.1,409.1
14015.0,53,1,917.34,1,Medium Value,0.8648445670640884,793.36,793.36
14016.0,162,4,4341.21,0,Low Value,0.6415708758651667,11140.78,11140.78
14019.0,47,3,1421.61,1,Medium Value,0.8791786819488183,3749.55,3749.55
14020.0,17,2,642.8,1,Medium Value,0.9544926440314748,1227.1,1227.1
14021.0,155,3,631.9,0,Low Value,0.6539937172342278,1239.78,1239.78
14022.0,225,1,440.0,0,Low Value,0.5398638201342368,237.54,237.54
14023.0,7,2,584.07,1,Medium Value,0.9810046472287257,1145.95,1145.95
14024.0,122,2,327.7,1,Medium Value,0.7158772427866629,469.19,469.19
14027.0,61,1,104.82,1,Medium Value,0.8460952917884976,88.69,88.69
14029.0,63,2,467.66,1,Medium Value,0.8414718317851063,787.05,787.05
14030.0,18,8,2360.09,1,Medium Value,0.9518811746804333,17972.2,17972.2
14031.0,7,19,17286.86,1,Medium Value,0.9810046472287257,322211.31,322211.31
14032.0,2,11,2975.59,1,Medium Value,0.9945355327605971,32552.63,32552.63
14034.0,22,3,651.8199999999999,1,Medium Value,0.9415065512454748,1841.08,1841.08
14035.0,29,5,1428.02,1,Medium Value,0.9236223021681012,6594.76,6594.76
14036.0,285,1,626.65,0,Low Value,0.458029394036559,287.02,287.02
14037.0,176,2,147.20000000000002,0,Low Value,0.6174286394375305,181.77,181.77
14038.0,78,3,1560.38,1,Medium Value,0.8075917321617853,3780.45,3780.45
14039.0,33,1,152.2,1,Medium Value,0.9135556742779756,139.04,139.04
14040.0,41,12,3614.92,1,Medium Value,0.8937503734540804,38770.03,38770.03
14041.0,266,1,141.41,0,Low Value,0.4825034908593207,68.23,68.23
14044.0,27,4,652.82,1,Medium Value,0.9286971372499306,2425.09,2425.09
14045.0,109,4,1659.75,1,Medium Value,0.7418337355614374,4925.03,4925.03
14046.0,284,1,154.99,0,Low Value,0.4592859896665799,71.18,71.18
14047.0,9,5,1308.61,1,Medium Value,0.9756439794722424,6383.69,6383.69
14048.0,305,1,409.93,0,Low Value,0.4336071069792758,177.75,177.75
14049.0,17,4,5681.72,1,Medium Value,0.9544926440314748,21692.64,21692.64
14050.0,32,2,746.36,1,Medium Value,0.9160619982891085,1367.42,1367.42
14051.0,1,23,15610.39,1,Medium Value,0.9972640235968593,358056.65,358056.65
14052.0,20,1,225.36,1,Medium Value,0.9466796511855877,213.34,213.34
14053.0,124,2,260.25,1,Medium Value,0.7119653550460211,370.58,370.58
14054.0,65,1,92.46,1,Medium Value,0.8368736365274363,77.38,77.38
14055.0,106,1,725.6400000000001,1,Medium Value,0.7479561251802704,542.75,542.75
14056.0,1,23,8214.65,1,Medium Value,0.9972640235968593,188420.02,188420.02
14057.0,24,17,6217.96,1,Medium Value,0.9363617195405107,98978.42,98978.42
14059.0,267,1,183.6,0,Low Value,0.48118337269389655,88.35,88.35
14060.0,5,19,6140.42,1,Medium Value,0.9863947691297537,115080.69,115080.69
14062.0,10,12,10464.85,1,Medium Value,0.97297464056654,122184.4,122184.4
14064.0,29,5,1353.74,1,Medium Value,0.9236223021681012,6251.72,6251.72
14066.0,267,1,152.55,0,Low Value,0.48118337269389655,73.4,73.4
14067.0,64,2,374.7,1,Medium Value,0.8391695847094347,628.87,628.87
14068.0,320,1,265.85,0,Low Value,0.4161488256358909,110.63,110.63
14071.0,4,8,1438.82,1,Medium Value,0.9891009259234047,11385.11,11385.11
14073.0,32,1,151.04,1,Medium Value,0.9160619982891085,138.36,138.36
14075.0,5,3,942.26,1,Medium Value,0.9863947691297537,2788.32,2788.32
14076.0,129,1,122.47,1,Medium Value,0.7022789020190031,86.01,86.01
14077.0,41,5,499.42,1,Medium Value,0.8937503734540804,2231.78,2231.78
14078.0,102,6,1049.37,1,Medium Value,0.7561979830137088,4761.19,4761.19
14079.0,125,1,375.1,1,Medium Value,0.7100174346347615,266.33,266.33
14080.0,33,1,45.6,1,Medium Value,0.9135556742779756,41.66,41.66
14081.0,302,2,934.52,0,Low Value,0.43718568735808944,817.12,817.12
14082.0,365,1,182.25,0,Low Value,0.36787944117144233,67.05,67.05
14083.0,4,9,1018.43,1,Medium Value,0.9891009259234047,9065.97,9065.97
14085.0,2,18,4448.54,1,Medium Value,0.9945355327605971,79636.16,79636.16
14087.0,3,1,194.42,1,Medium Value,0.9918145070108791,192.83,192.83
14088.0,10,13,50491.81,1,Medium Value,0.97297464056654,638654.26,482132.81240000005
14089.0,57,1,161.0,1,Medium Value,0.8554185620629159,137.72,137.72
14090.0,325,1,76.32000000000001,0,Low Value,0.41048702478673266,31.33,31.33
